,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,age,genre_blues,genre_country,genre_hip hop,genre_jazz,genre_pop,genre_reggae,genre_rock
6989,0.000424448,0.000424448,0.000424448,0.047989956,0.017699284,0.009024345,0.000424448,0.087358325,0.6305949516813096,0.000424448,0.000424448,0.010014379,0.000424448,0.000424448,0.000424448,0.014285714,0,0,0,0,1,0,0
6990,0.045563982,0.046730797,0.000674764,0.000674764,0.1353890823155539,0.046766162,0.000674764,0.000674764,0.4101359533957451,0.064406319,0.000674764,0.019304201,0.088120217,0.000674764,0.000674764,0.014285714,0,0,0,0,1,0,0
6991,0.001196172,0.057460026,0.3583213696208316,0.001196172,0.042894305,0.001196172,0.001196172,0.2488650843989772,0.189204054,0.087704921,0.001196172,0.001196172,0.001196172,0.001196172,0.001196172,0.014285714,0,0,0,0,1,0,0
6992,0.000974659,0.4330890237325902,0.000974659,0.000974659,0.1122561158207529,0.000974659,0.000974659,0.000974659,0.4390603180067785,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.014285714,0,0,0,0,1,0,0
6993,0.000762777,0.000762777,0.000762777,0.000762777,0.07043909,0.000762777,0.05318636,0.3199473242901849,0.3328216143584745,0.049458374,0.1118259175845845,0.000762777,0.000762777,0.000762777,0.053168002,0.014285714,0,0,0,0,1,0,0
6994,0.000417711,0.000417711,0.1083359598637809,0.031526374,0.012902687,0.000417711,0.000417711,0.2044440992085804,0.3731588312295109,0.010879343,0.000417711,0.000417711,0.000417711,0.1145845486876758,0.000417711,0.014285714,0,0,0,0,1,0,0
6995,0.000521105,0.000521105,0.000521105,0.029208995,0.1108936056258138,0.018137002,0.000521105,0.095569941,0.6190030370125035,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.06025896,0.014285714,0,0,0,0,1,0,0
6996,0.000424448,0.000424448,0.066641201,0.000424448,0.3143838433240482,0.000424448,0.000424448,0.096324006,0.4000710249184637,0.000424448,0.000424448,0.045629329,0.000424448,0.000424448,0.000424448,0.014285714,0,0,0,0,1,0,0
6997,0.054238051,0.000666223,0.044192106,0.089423858,0.000666223,0.000666223,0.000666223,0.1429281683123167,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.37788814,0.000666223,0.014285714,0,0,0,0,1,0,0
6998,0.000692521,0.088464114,0.070999087,0.000692521,0.01415583,0.000692521,0.000692521,0.1934093160266625,0.4723364875654198,0.085449219,0.000692521,0.000692521,0.015216773,0.000692521,0.052351444,0.014285714,0,0,0,0,1,0,0
6999,0.000657895,0.4722912728143109,0.000657895,0.000657895,0.040363836,0.000657895,0.067918479,0.000657895,0.000657895,0.000657895,0.000657895,0.000657895,0.018940448,0.000657895,0.000657895,0.014285714,0,0,0,0,1,0,0
7000,0.000491884,0.043476582,0.050637448,0.000491884,0.016796343,0.000491884,0.000491884,0.000491884,0.3239765272173668,0.1248131978380071,0.2284998870314291,0.000491884,0.077596219,0.078355748,0.000491884,0.014285714,0,0,0,0,1,0,0
7001,0.036296154,0.000666223,0.022754657,0.2081641422881106,0.000666223,0.000666223,0.1226520619380792,0.000666223,0.000666223,0.000666223,0.000666223,0.068682508,0.000666223,0.3600100064679105,0.000666223,0.014285714,0,0,0,0,1,0,0
7002,0.000907441,0.5420981292083229,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.1010033436526531,0.000907441,0.000907441,0.020609976,0.000907441,0.1041150913707028,0.000907441,0.014285714,0,0,0,0,1,0,0
7003,0.2067180348792892,0.000720981,0.000720981,0.000720981,0.071050644,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.1072894926886103,0.000720981,0.048983525,0.4558830800242084,0.000720981,0.014285714,0,0,0,0,1,0,0
7004,0.000478469,0.02998108,0.000478469,0.000478469,0.009744578,0.000478469,0.000478469,0.000478469,0.8382860638112247,0.000478469,0.000478469,0.000478469,0.000478469,0.000478469,0.000478469,0.014285714,0,0,0,0,1,0,0
7005,0.089620901,0.00044603,0.2232043463731176,0.050371645,0.013744173,0.00044603,0.041663908,0.1519425474054259,0.3367280889843074,0.00044603,0.00044603,0.00044603,0.013948378,0.00044603,0.030927649,0.014285714,0,0,0,0,1,0,0
7006,0.00093985,0.3063206634254049,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.1559505225872251,0.00093985,0.00093985,0.00093985,0.1522435345286369,0.00093985,0.2022466118556182,0.037883142,0.014285714,0,0,0,0,1,0,0
7007,0.1200518618778346,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.4380048452680182,0.081273286,0.00074129,0.00074129,0.00074129,0.08715763,0.263134318,0.014285714,0,0,0,0,1,0,0
7008,0.000461681,0.060402067,0.000461681,0.000461681,0.3596430384973748,0.000461681,0.000461681,0.000461681,0.3188909467688413,0.000461681,0.000461681,0.000461681,0.000461681,0.1330615474435987,0.000461681,0.014285714,0,0,0,0,1,0,0
7009,0.000478469,0.000478469,0.091999955,0.037254834,0.000478469,0.000478469,0.022754586,0.000478469,0.4808592115555549,0.094570221,0.080884285,0.0887705,0.000478469,0.019355311,0.024375323,0.014285714,0,0,0,0,1,0,0
7010,0.060044126,0.000521105,0.000521105,0.3998272636676978,0.06331614,0.000521105,0.011640012,0.084383103,0.138031921,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.014285714,0,0,0,0,1,0,0
7011,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.073026411,0.001503759,0.23972389,0.037853297,0.001503759,0.001503759,0.001503759,0.4564728969054951,0.001503759,0.014285714,0,0,0,0,1,0,0
7012,0.000565931,0.000565931,0.000565931,0.000565931,0.2450194916614698,0.000565931,0.000565931,0.038254337,0.000565931,0.000565931,0.000565931,0.000565931,0.000565931,0.5876351924030562,0.000565931,0.014285714,0,0,0,0,1,0,0
7013,0.000720981,0.000720981,0.000720981,0.000720981,0.029025558,0.000720981,0.000720981,0.4816251629564542,0.3532445307266909,0.000720981,0.000720981,0.029517929,0.000720981,0.000720981,0.000720981,0.014285714,0,0,0,0,1,0,0
7014,0.1201335284521625,0.000431406,0.000431406,0.000431406,0.055198916,0.000431406,0.000431406,0.1240737024240321,0.000431406,0.000431406,0.000431406,0.000431406,0.024174089,0.4445427570931547,0.019562151,0.014285714,0,0,0,0,1,0,0
7015,0.00075188,0.1170962148944219,0.00075188,0.00075188,0.1725578523563869,0.00075188,0.00075188,0.00075188,0.4058798676354012,0.00075188,0.080272776,0.00075188,0.00075188,0.00075188,0.045520558,0.014285714,0,0,0,0,1,0,0
7016,0.000442282,0.000442282,0.5795881756202949,0.000442282,0.166594711,0.023686017,0.03703476,0.057478971,0.060276401,0.03426769,0.000442282,0.000442282,0.000442282,0.000442282,0.02203463,0.014285714,0,0,0,0,1,0,0
7017,0.000730994,0.000730994,0.000730994,0.000730994,0.014822169,0.043659306,0.067629262,0.000730994,0.5889881285907634,0.000730994,0.1740724014435384,0.000730994,0.000730994,0.000730994,0.076692778,0.014285714,0,0,0,0,1,0,0
7018,0.052424588,0.4871585821693959,0.057277163,0.001012146,0.001012146,0.001012146,0.001012146,0.034451218,0.001012146,0.001012146,0.001012146,0.1149500665754984,0.001012146,0.001012146,0.001012146,0.014285714,0,0,0,0,1,0,0
7019,0.001879699,0.001879699,0.3571261765137306,0.051223461,0.001879699,0.001879699,0.040104612,0.001879699,0.1702735793914855,0.001879699,0.001879699,0.001879699,0.246967693,0.001879699,0.042914382,0.014285714,0,0,0,0,1,0,0
7020,0.000348554,0.082035434,0.000348554,0.000348554,0.097465047,0.000348554,0.014926322,0.0225689,0.015642052,0.5553231864043026,0.000348554,0.000348554,0.000348554,0.024153606,0.008741559,0.014285714,0,0,0,0,1,0,0
7021,0.017943586,0.000848896,0.000848897,0.000848897,0.017606211,0.000848896,0.000848896,0.1646320384056367,0.000848896,0.066197552,0.000848896,0.000848896,0.000848896,0.3379410712618441,0.073012441,0.014285714,0,0,0,0,1,0,0
7022,0.000762777,0.1282046477431187,0.044711305,0.4708732889069416,0.000762777,0.046433453,0.091929119,0.000762777,0.000762777,0.000762777,0.1332649105597897,0.000762777,0.000762777,0.000762777,0.000762777,0.014285714,0,0,0,0,1,0,0
7023,0.023184079,0.000542594,0.021069224,0.018293204,0.014129048,0.000542594,0.028203014,0.000542594,0.3847547954368527,0.000542594,0.000542594,0.000542594,0.000542594,0.1236937170141332,0.029209668,0.014285714,0,0,0,0,1,0,0
7024,0.000487329,0.000487329,0.000487329,0.4579287379176942,0.010289176,0.000487329,0.000487329,0.1109065407130412,0.1517485800486148,0.000487329,0.000487329,0.066286669,0.04663589,0.077159056,0.00048733,0.014285714,0,0,0,0,1,0,0
7025,0.000907441,0.1757927762846195,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.7726604298868792,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.014285714,0,0,0,0,1,0,0
7026,0.01451944,0.077202468,0.000674764,0.000674764,0.079711353,0.000674764,0.013812354,0.3202880169977378,0.3829629202984336,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.033832764,0.014285714,0,0,0,0,1,0,0
7027,0.000877193,0.000877193,0.3147774425073816,0.000877193,0.05361406,0.000877193,0.000877193,0.000877193,0.000877193,0.028660634,0.2138760049870751,0.2456039538780831,0.08774232,0.045199268,0.000877193,0.014285714,0,0,0,0,1,0,0
7028,0.000395726,0.000395726,0.000395726,0.000395726,0.1495580187650252,0.000395726,0.000395726,0.1745372940900398,0.5627085726374028,0.000395726,0.064796758,0.000395726,0.000395726,0.000395726,0.04285919,0.014285714,0,0,0,0,1,0,0
7029,0.03766703,0.1472548891986571,0.000701754,0.3261547201305068,0.000701754,0.030728552,0.000701754,0.085601623,0.1444405206963861,0.055706281,0.000701754,0.000701754,0.000701754,0.085482394,0.06577389,0.014285714,0,0,0,0,1,0,0
7030,0.000692521,0.000692521,0.087990753,0.039189761,0.000692521,0.000692521,0.083571593,0.1166451780250962,0.051077654,0.000692521,0.000692521,0.048766149,0.000692521,0.3967932434799604,0.071408775,0.014285714,0,0,0,0,1,0,0
7031,0.000381388,0.031372796,0.000381388,0.000381388,0.073797873,0.032487061,0.000381388,0.000381388,0.6786467084929592,0.000381388,0.1269583663856005,0.035912046,0.01624849,0.000381388,0.000381388,0.014285714,0,0,0,0,1,0,0
7032,0.066939158,0.09305915,0.00075188,0.00075188,0.062044655,0.00075188,0.00075188,0.00075188,0.3018994649045312,0.00075188,0.00075188,0.1644524290242189,0.048949392,0.00075188,0.00075188,0.014285714,0,0,0,0,1,0,0
7033,0.000604961,0.000604961,0.5821783062106584,0.000604961,0.056798216,0.050381241,0.000604961,0.000604961,0.057263655,0.000604961,0.000604961,0.000604961,0.012187412,0.000604961,0.000604961,0.014285714,0,0,0,0,1,0,0
7034,0.000333111,0.000333111,0.015029221,0.036410923,0.1122684436909391,0.030099848,0.000333111,0.048222014,0.4717389545894529,0.038974407,0.000333111,0.000333111,0.000333111,0.066350427,0.009746168,0.014285714,0,0,0,0,1,0,0
7035,0.059641708,0.000449843,0.5223503317946421,0.000449843,0.1055841010863351,0.000449843,0.069017006,0.092730403,0.000449843,0.000449843,0.000449843,0.061453247,0.000449843,0.000449843,0.014016923,0.014285714,0,0,0,0,1,0,0
7036,0.000835422,0.000835422,0.3871086758450325,0.080025875,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.1990350448295126,0.056670931,0.000835422,0.000835422,0.089553798,0.014285714,0,0,0,0,1,0,0
7037,0.001052632,0.001052632,0.001052632,0.165795711,0.056017032,0.001052632,0.001052632,0.1773729081322756,0.001052632,0.001052632,0.001052632,0.077160082,0.001052632,0.3331451562277323,0.1768248997386756,0.014285714,0,0,0,0,1,0,0
7038,0.022812803,0.001074114,0.001074114,0.3525039110622927,0.001074114,0.001074114,0.001074114,0.001074114,0.3497062934297443,0.001074114,0.1790119854699086,0.080927413,0.001074114,0.001074114,0.001074114,1.0,0,1,0,0,0,0,0
7039,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.047433889,0.096522587,0.00228833,0.00228833,0.3245185654766153,0.00228833,0.00228833,0.00228833,0.2056627862530842,0.09128464,1.0,0,1,0,0,0,0,0
7040,0.001594896,0.001594896,0.1194579705516818,0.3602829121022624,0.001594896,0.001594896,0.207723317,0.001594896,0.001594896,0.001594896,0.001594896,0.1152247824287363,0.001594896,0.001594896,0.001594896,1.0,0,1,0,0,0,0,0
7041,0.001253133,0.001253133,0.3085359152441754,0.001253133,0.001253133,0.001253133,0.098148478,0.3703356216403947,0.001253133,0.080506711,0.086266582,0.001253133,0.001253133,0.001253133,0.039915964,1.0,0,1,0,0,0,0,0
7042,0.001697793,0.001697793,0.140713512,0.001697793,0.001697793,0.077576805,0.4281032499546286,0.001697793,0.001697793,0.04272069,0.001697793,0.055587517,0.001697793,0.001697793,0.001697793,1.0,0,1,0,0,0,0,0
7043,0.001644737,0.001644737,0.4062036856669969,0.1762161231239207,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.097624658,0.001644737,0.001644737,0.001644737,0.2952844794888229,0.001644737,1.0,0,1,0,0,0,0,0
7044,0.039987449,0.002631579,0.002631579,0.4329542561053673,0.002631579,0.002631579,0.3805056894780851,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,1.0,0,1,0,0,0,0,0
7045,0.001253133,0.001253133,0.488126019,0.001253133,0.001253133,0.001253133,0.2102026192167667,0.001253133,0.001253133,0.1209207560640123,0.001253133,0.001253133,0.042617067,0.070582466,0.025178416,1.0,0,1,0,0,0,0,0
7046,0.001503759,0.334008684,0.00150376,0.053306194,0.001503759,0.001503759,0.001503759,0.1961589448431459,0.001503759,0.001503759,0.00150376,0.00150376,0.039187679,0.1136627945508543,0.1960657991603197,1.0,0,1,0,0,0,0,0
7047,0.001031992,0.3553568301502318,0.001031992,0.1055658825621327,0.001031992,0.001031992,0.001031992,0.2403286078317727,0.001031992,0.001031992,0.05824275,0.2260580441250089,0.001031992,0.001031992,0.001031992,1.0,0,1,0,0,0,0,0
7048,0.001594897,0.001594896,0.001594896,0.1493861334968709,0.001594896,0.001594896,0.3392102817952369,0.2563765671785582,0.001594896,0.001594897,0.1773213247333584,0.001594896,0.001594896,0.001594896,0.001594896,1.0,0,1,0,0,0,0,0
7049,0.010300224,0.000414422,0.012382321,0.3887872023006692,0.000414422,0.000414422,0.000414422,0.1798290500191878,0.000414422,0.3143475939323965,0.000414422,0.000414422,0.000414422,0.018848166,0.008477864,0.9857142857142858,0,1,0,0,0,0,0
7050,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.053650139,0.297378275,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.4730369420447193,0.001879699,0.9857142857142858,0,1,0,0,0,0,0
7051,0.001169591,0.001169591,0.5274349120892746,0.001169591,0.001169591,0.001169591,0.1955309439098772,0.001169591,0.001169591,0.1122933484536492,0.001169591,0.001169591,0.038590624,0.063353384,0.02348443,0.9857142857142858,0,1,0,0,0,0,0
7052,0.002024292,0.002024292,0.3217567071683403,0.002024292,0.002024292,0.002024292,0.002024292,0.085319334,0.002024292,0.048792426,0.002024292,0.002024292,0.4437458457924491,0.002024292,0.072045605,0.9857142857142858,0,1,0,0,0,0,0
7053,0.000572082,0.000572082,0.000572082,0.4555851421408788,0.000572082,0.000572082,0.000572082,0.026808437,0.057695214,0.000572082,0.020195004,0.000572082,0.000572082,0.000572082,0.3186367197227461,0.9857142857142858,0,1,0,0,0,0,0
7054,0.002024292,0.002024292,0.275284507,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.3597669799188465,0.174234173,0.1603499662183791,0.002024292,0.002024292,0.002024292,0.9857142857142858,0,1,0,0,0,0,0
7055,0.002923977,0.5217071201209548,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.2584547901988637,0.002923977,0.002923977,0.1338027359079498,0.042175703,0.9857142857142858,0,1,0,0,0,0,0
7056,0.002024292,0.1489098044072379,0.3813074106223389,0.047405641,0.002024292,0.002024292,0.1132675860048904,0.002024292,0.002024292,0.1729121388408825,0.002024292,0.002024292,0.002024292,0.1098816285975317,0.002024292,0.9857142857142858,0,1,0,0,0,0,0
7057,0.000877193,0.000877193,0.026776201,0.000877193,0.000877193,0.000877193,0.018443787,0.000877193,0.000877193,0.4506737069958191,0.1652394148626115,0.000877193,0.000877193,0.000877193,0.3265861881208409,0.9857142857142858,0,1,0,0,0,0,0
7058,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.087435092,0.002631579,0.002631579,0.1492450358769984,0.09136171,0.002631579,0.002631579,0.4914240228275821,0.1436920325168109,0.9857142857142858,0,1,0,0,0,0,0
7059,0.001879699,0.001879699,0.1366611100383092,0.1084438832748433,0.001879699,0.001879699,0.3000636786474619,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.3386131163838262,0.001879699,0.9857142857142858,0,1,0,0,0,0,0
7060,0.002631579,0.1298476295431322,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631581,0.002631579,0.825415525,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.9857142857142858,0,1,0,0,0,0,0
7061,0.001461988,0.3049593324999439,0.3967374793219189,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.1225033863940999,0.1538699762093681,0.001461988,0.9857142857142858,0,1,0,0,0,0,0
7062,0.001594897,0.001594896,0.3023667297618888,0.001594896,0.001594896,0.001594896,0.3223174336483503,0.001594896,0.001594896,0.1373658782864636,0.001594896,0.087229741,0.001594896,0.001594896,0.001594896,0.9857142857142858,0,1,0,0,0,0,0
7063,0.000974659,0.1817610858239564,0.053072034,0.3462365958706546,0.000974659,0.2242984856434761,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.087074912,0.02437873,0.000974659,0.000974659,0.9857142857142858,0,1,0,0,0,0,0
7064,0.1049163681310962,0.002923977,0.002923977,0.041179797,0.002923977,0.002923977,0.002923977,0.1533206990403107,0.002923977,0.342806773,0.002923977,0.002923977,0.1184398994075431,0.002923977,0.002923977,0.9857142857142858,0,1,0,0,0,0,0
7065,0.001697793,0.001697793,0.7354899736718514,0.001697793,0.001697793,0.001697793,0.1199684524340914,0.087469101,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.9857142857142858,0,1,0,0,0,0,0
7066,0.002392345,0.057575307,0.5318990091625156,0.002392345,0.002392344,0.002392345,0.002392345,0.057798269,0.002392345,0.002392345,0.002392345,0.1904015412475674,0.082314791,0.002392345,0.002392345,0.9857142857142858,0,1,0,0,0,0,0
7067,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.299996021,0.003095975,0.003095975,0.104524673,0.3179076360365426,0.003095975,0.9857142857142858,0,1,0,0,0,0,0
7068,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.065356134,0.001385042,0.001385042,0.4353134015023554,0.001385042,0.2663015342700703,0.078361202,0.071486052,0.065176135,0.001385042,0.9714285714285714,0,1,0,0,0,0,0
7069,0.001052632,0.043135256,0.069604295,0.001052632,0.001052632,0.001052632,0.1967657394535602,0.001052632,0.001052632,0.032098143,0.001052632,0.001052632,0.3436715276847689,0.3010408285047459,0.001052632,0.9714285714285714,0,1,0,0,0,0,0
7070,0.000848896,0.1525904799028267,0.000848897,0.000848896,0.000848896,0.000848896,0.1023305627084804,0.033354336,0.000848896,0.000848896,0.000848896,0.000848897,0.098557396,0.000848896,0.5606544088829146,0.9714285714285714,0,1,0,0,0,0,0
7071,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.2905365988814966,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.5329751424958861,0.002506266,0.9714285714285714,0,1,0,0,0,0,0
7072,0.001253133,0.001253133,0.5808619816054037,0.001253133,0.001253133,0.026424525,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.02573894,0.097596098,0.001253133,0.9714285714285714,0,1,0,0,0,0,0
7073,0.001283697,0.3857562566770912,0.001283697,0.001283697,0.001283698,0.001283697,0.001283697,0.001283697,0.1395546140868825,0.001283697,0.4541499749893058,0.001283697,0.001283697,0.001283697,0.001283697,0.9714285714285714,0,1,0,0,0,0,0
7074,0.002192983,0.002192982,0.002192983,0.002192983,0.002192982,0.002192982,0.3029464857875759,0.002192983,0.002192982,0.002192983,0.002192983,0.2361900536462785,0.002192983,0.4257757397506413,0.002192983,0.9714285714285714,0,1,0,0,0,0,0
7075,0.001031992,0.001031992,0.3246200117127116,0.001031992,0.001031992,0.001031992,0.073621533,0.216025108,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.3325420364607345,0.001031992,0.9714285714285714,0,1,0,0,0,0,0
7076,0.059418206,0.00122399,0.00122399,0.00122399,0.00122399,0.086265435,0.3545011124879056,0.1310785286672922,0.1162838022628947,0.056588332,0.00122399,0.00122399,0.025291147,0.1210530128785034,0.00122399,0.9714285714285714,0,1,0,0,0,0,0
7077,0.029000142,0.001385042,0.001385042,0.1314372971552186,0.001385042,0.001385042,0.048484501,0.298265741,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.4734217373233115,0.001385042,0.9714285714285714,0,1,0,0,0,0,0
7078,0.001169591,0.038642179,0.001169591,0.069597678,0.001169591,0.001169591,0.001169591,0.001169591,0.2730885842317484,0.4548293191159461,0.001169591,0.001169591,0.001169591,0.1106587860432672,0.001169591,0.9714285714285714,0,1,0,0,0,0,0
7079,0.00122399,0.098890445,0.00122399,0.00122399,0.00122399,0.025212319,0.04445188,0.00122399,0.00122399,0.088060584,0.00122399,0.3013442761067257,0.02888834,0.3752084593337557,0.00122399,0.9714285714285714,0,1,0,0,0,0,0
7080,0.020160706,0.000907441,0.247728583,0.000907441,0.000907441,0.1077389793773603,0.3018762618391846,0.000907441,0.000907441,0.038571611,0.1102664499122847,0.000907441,0.04258524,0.000907441,0.000907441,0.9714285714285714,0,1,0,0,0,0,0
7081,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.053876831,0.001012146,0.001012146,0.075764985,0.1472312751384142,0.256676574,0.001012146,0.013053079,0.4402393607025499,0.001012146,0.9714285714285714,0,1,0,0,0,0,0
7082,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.341708171,0.002392345,0.4531503653168382,0.002392345,0.002392345,0.002392345,0.16686395,0.002392345,0.9714285714285714,0,1,0,0,0,0,0
7083,0.002770083,0.002770083,0.2626527345935713,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.1161693573626863,0.002770083,0.002770083,0.002770083,0.5768565778274981,0.002770083,0.9714285714285714,0,1,0,0,0,0,0
7084,0.029830883,0.073515151,0.6800880290284979,0.00131579,0.001315789,0.001315789,0.032412797,0.00131579,0.001315789,0.087674435,0.00131579,0.079373442,0.001315789,0.00131579,0.001315789,0.9714285714285714,0,1,0,0,0,0,0
7085,0.001422475,0.001422475,0.001422475,0.053408193,0.001422475,0.001422475,0.3181581826342819,0.001422475,0.001422475,0.001422475,0.2266500559548467,0.001422475,0.001422475,0.380446441,0.001422475,0.9714285714285714,0,1,0,0,0,0,0
7086,0.000449843,0.058044727,0.000449843,0.3128911372042353,0.000449843,0.000449843,0.056790172,0.000449843,0.000449843,0.1763975641447282,0.1000953132189099,0.000449843,0.000449843,0.000449843,0.1371220971054471,0.9714285714285714,0,1,0,0,0,0,0
7087,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.1575496195925421,0.003289474,0.003289474,0.3116359555169611,0.003289474,0.003289474,0.003289474,0.4044966402518176,0.003289474,0.9714285714285714,0,1,0,0,0,0,0
7088,0.001594896,0.001594896,0.4796749867501904,0.001594896,0.001594896,0.1117084294777923,0.034058115,0.001594896,0.001594896,0.036807103,0.001594896,0.258381792,0.001594897,0.05863592,0.001594896,0.9714285714285714,0,1,0,0,0,0,0
7089,0.1394042703588391,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.2468679735652751,0.3984517515808045,0.001949318,0.001949318,0.076499881,0.001949318,0.001949318,0.071209132,0.9571428571428572,0,1,0,0,0,0,0
7090,0.002105263,0.002105263,0.3637365437696314,0.002105263,0.002105263,0.002105263,0.3804954849410137,0.002105263,0.002105263,0.002105263,0.1086826445214221,0.002105263,0.002105263,0.002105263,0.002105263,0.9571428571428572,0,1,0,0,0,0,0
7091,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.048615819,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.6938294564957431,0.228516611,0.9571428571428572,0,1,0,0,0,0,0
7092,0.001879699,0.001879699,0.2590349483739103,0.001879699,0.001879699,0.001879699,0.0018797,0.2538946967821459,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.3049293474437185,0.1287688159947254,0.9428571428571428,0,1,0,0,0,0,0
7093,0.002923977,0.002923977,0.4069767043868283,0.002923977,0.002923977,0.002923977,0.2603048545377171,0.10212729,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.1337899603984895,0.002923977,0.9428571428571428,0,1,0,0,0,0,0
7094,0.1005460346386618,0.3587437634953581,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.2477602935408183,0.001879699,0.1348127521640521,0.1318213654935316,0.001879699,0.0018797,0.9428571428571428,0,1,0,0,0,0,0
7095,0.00122399,0.3514507165075325,0.1696931718429759,0.070499717,0.00122399,0.00122399,0.00122399,0.068136858,0.00122399,0.07990519,0.172847434,0.00122399,0.027639575,0.00122399,0.00122399,0.9428571428571428,0,1,0,0,0,0,0
7096,0.001503759,0.001503759,0.057220218,0.085605215,0.001503759,0.00150376,0.3002280930771711,0.1178843966329218,0.001503759,0.05289763,0.001503759,0.001503759,0.028077875,0.1023956086592321,0.1144349517792394,0.9428571428571428,0,1,0,0,0,0,0
7097,0.00055991,0.3368142147732579,0.00055991,0.00055991,0.00055991,0.00055991,0.00055991,0.094260647,0.1585909596645492,0.00055991,0.3428826358027182,0.00055991,0.035246317,0.00055991,0.00055991,0.9428571428571428,0,1,0,0,0,0,0
7098,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.1426482911084153,0.001349528,0.001349528,0.001349528,0.3206368588311364,0.2801241842639665,0.001349528,0.03061545,0.064358867,0.001349528,0.9428571428571428,0,1,0,0,0,0,0
7099,0.000797448,0.3495270854087594,0.000797448,0.000797448,0.030578928,0.000797448,0.000797448,0.1134077645318733,0.093408026,0.000797448,0.2582053893752636,0.000797448,0.045813216,0.084021965,0.016265695,0.9428571428571428,0,1,0,0,0,0,0
7100,0.000974659,0.069086,0.3045414314102637,0.000974659,0.000974659,0.050555876,0.000974659,0.2473193386232337,0.030971026,0.066115673,0.000974659,0.000974659,0.1267963122924106,0.000974659,0.031798544,0.9285714285714286,0,1,0,0,0,0,0
7101,0.002392345,0.002392345,0.002392345,0.038566554,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.049269424,0.002392345,0.002392345,0.002392345,0.6821142812091715,0.002392345,0.9285714285714286,0,1,0,0,0,0,0
7102,0.011214102,0.000506073,0.2493718238125703,0.5619841040339523,0.000506073,0.000506073,0.1195844383823778,0.000506073,0.035035394,0.000506073,0.000506073,0.000506073,0.000506073,0.000506073,0.016231191,0.9285714285714286,0,1,0,0,0,0,0
